Temperature_Internal,Humidity_Internal,Temperature_External,Moisture_A,Moisture_B,Moisture_C,Time
1,1,0,0,0,0,2014-06-17 17:57:49
1,1,0,0,0,0,2014-06-17 17:58:29
1,1,0,0,0,0,2014-06-17 17:59:09
1,1,0,0,0,0,2014-06-17 17:59:49
1,1,0,0,0,0,2014-06-17 18:00:29
1,1,0,0,0,0,2014-06-17 18:01:09
1,1,0,0,0,0,2014-06-17 18:01:49
1,1,0,0,0,0,2014-06-17 18:02:28
1,1,0,0,0,0,2014-06-17 18:03:09
1,1,0,0,0,0,2014-06-17 18:03:49
1,1,0,0,0,0,2014-06-17 18:04:29
1,1,0,0,0,0,2014-06-17 18:05:15
1,1,0,0,0,0,2014-06-17 18:06:03
1,1,0,0,0,0,2014-06-17 18:06:32
1,1,0,0,0,0,2014-06-17 18:07:25
1,1,0,0,0,0,2014-06-17 18:07:49
1,1,0,0,0,0,2014-06-17 18:08:30
1,1,0,0,0,0,2014-06-17 18:09:13
1,1,0,0,0,0,2014-06-17 18:09:51
1,1,0,0,0,0,2014-06-17 18:10:34
1,1,0,0,0,0,2014-06-17 18:11:13
1,1,0,0,0,0,2014-06-17 18:11:49
1,1,0,0,0,0,2014-06-17 18:12:28
1,1,0,0,0,0,2014-06-17 18:13:11
1,1,0,0,0,0,2014-06-17 18:13:49
1,1,0,0,0,0,2014-06-17 18:14:31
1,1,0,0,0,0,2014-06-17 18:15:11
1,1,0,0,0,0,2014-06-17 18:15:48
1,1,0,0,0,0,2014-06-17 18:16:29
1,1,0,0,0,0,2014-06-17 18:17:11
1,1,0,0,0,0,2014-06-17 18:17:51
1,1,0,0,0,0,2014-06-17 18:18:29
1,1,0,0,0,0,2014-06-17 18:19:10
1,1,0,0,0,0,2014-06-17 18:19:49
1,1,0,0,0,0,2014-06-17 18:20:29
1,1,0,0,0,0,2014-06-17 18:21:13
1,1,0,0,0,0,2014-06-17 18:21:51
1,1,0,0,0,0,2014-06-17 18:22:31
1,1,0,0,0,0,2014-06-17 18:23:12
1,1,0,0,0,0,2014-06-17 18:23:49
1,1,0,0,0,0,2014-06-17 18:24:29
1,1,0,0,0,0,2014-06-17 18:25:09
1,1,0,0,0,0,2014-06-17 18:25:49
1,1,0,0,0,0,2014-06-17 18:26:29
1,1,0,0,0,0,2014-06-17 18:27:09
1,1,0,0,0,0,2014-06-17 18:27:49
1,1,0,0,0,0,2014-06-17 18:28:29
1,1,0,0,0,0,2014-06-17 18:29:09
1,1,0,0,0,0,2014-06-17 18:29:49
1,1,0,0,0,0,2014-06-17 18:30:29
1,1,0,0,0,0,2014-06-17 18:31:09
1,1,0,0,0,0,2014-06-17 18:31:49
1,1,0,0,0,0,2014-06-17 18:32:29
1,1,0,0,0,0,2014-06-17 18:33:09
1,1,0,0,0,0,2014-06-17 18:33:49
1,1,0,0,0,0,2014-06-17 18:34:29
1,1,0,0,0,0,2014-06-17 18:35:09
1,1,0,0,0,0,2014-06-17 18:35:49
1,1,0,0,0,0,2014-06-17 18:36:29
1,1,0,0,0,0,2014-06-17 18:37:09
1,1,0,0,0,0,2014-06-17 18:37:49
1,1,0,0,0,0,2014-06-17 18:38:29
1,1,0,0,0,0,2014-06-17 18:39:09
1,1,0,0,0,0,2014-06-17 18:39:49
1,1,0,0,0,0,2014-06-17 18:40:29
1,1,0,0,0,0,2014-06-17 18:41:09
1,1,0,0,0,0,2014-06-17 18:41:49
1,1,0,0,0,0,2014-06-17 18:42:29
1,1,0,0,0,0,2014-06-17 18:43:09
1,1,0,0,0,0,2014-06-17 18:43:49
1,1,0,0,0,0,2014-06-17 18:44:29
1,1,0,0,0,0,2014-06-17 18:45:08
1,1,0,0,0,0,2014-06-17 18:45:49
1,1,0,0,0,0,2014-06-17 18:46:29
1,1,0,0,0,0,2014-06-17 18:47:09
1,1,0,0,0,0,2014-06-17 18:47:49
1,1,0,0,0,0,2014-06-17 18:48:29
1,1,0,0,0,0,2014-06-17 18:49:09
1,1,0,0,0,0,2014-06-17 18:49:49
1,1,0,0,0,0,2014-06-17 18:50:29
1,1,0,0,0,0,2014-06-17 18:51:09
1,1,0,0,0,0,2014-06-17 18:51:49
1,1,0,0,0,0,2014-06-17 18:52:29
1,1,0,0,0,0,2014-06-17 18:53:09
1,1,0,0,0,0,2014-06-17 18:53:49
1,1,0,0,0,0,2014-06-17 18:54:29
1,1,0,0,0,0,2014-06-17 18:55:09
1,1,0,0,0,0,2014-06-17 18:55:49
1,1,0,0,0,0,2014-06-17 18:56:29
1,1,0,0,0,0,2014-06-17 18:57:09
1,1,0,0,0,0,2014-06-17 18:57:49
1,1,0,0,0,0,2014-06-17 18:58:28
1,1,0,0,0,0,2014-06-17 18:59:09
1,1,0,0,0,0,2014-06-17 18:59:49
1,1,0,0,0,0,2014-06-17 19:00:29
1,1,0,0,0,0,2014-06-17 19:01:09
1,1,0,0,0,0,2014-06-17 19:01:49
1,1,0,0,0,0,2014-06-17 19:02:29
1,1,0,0,0,0,2014-06-17 19:03:09
1,1,0,0,0,0,2014-06-17 19:03:48
1,1,0,0,0,0,2014-06-17 19:04:29
1,1,0,0,0,0,2014-06-17 19:05:09
1,1,0,0,0,0,2014-06-17 19:05:49
1,1,0,0,0,0,2014-06-17 19:06:29
1,1,0,0,0,0,2014-06-17 19:07:09
1,1,0,0,0,0,2014-06-17 19:07:49
1,1,0,0,0,0,2014-06-17 19:08:29
1,1,0,0,0,0,2014-06-17 19:09:08
1,1,0,0,0,0,2014-06-17 19:09:48
1,1,0,0,0,0,2014-06-17 19:10:29
1,1,0,0,0,0,2014-06-17 19:11:09
1,1,0,0,0,0,2014-06-17 19:11:49
1,1,0,0,0,0,2014-06-17 19:12:29
1,1,0,0,0,0,2014-06-17 19:13:09
1,1,0,0,0,0,2014-06-17 19:13:49
1,1,0,0,0,0,2014-06-17 19:14:29
1,1,0,0,0,0,2014-06-17 19:15:09
1,1,0,0,0,0,2014-06-17 19:15:49
1,1,0,0,0,0,2014-06-17 19:16:29
1,1,0,0,0,0,2014-06-17 19:17:09
1,1,0,0,0,0,2014-06-17 19:17:55
1,1,0,0,0,0,2014-06-17 19:18:28
1,1,0,0,0,0,2014-06-17 19:19:09
1,1,0,0,0,0,2014-06-17 19:19:49
1,1,0,0,0,0,2014-06-17 19:20:28
1,1,0,0,0,0,2014-06-17 19:21:09
1,1,0,0,0,0,2014-06-17 19:21:49
1,1,0,0,0,0,2014-06-17 19:22:29
1,1,0,0,0,0,2014-06-17 19:23:09
1,1,0,0,0,0,2014-06-17 19:23:48
1,1,0,0,0,0,2014-06-17 19:24:29
1,1,0,0,0,0,2014-06-17 19:25:09
1,1,0,0,0,0,2014-06-17 19:25:49
1,1,0,0,0,0,2014-06-17 19:26:29
1,1,0,0,0,0,2014-06-17 19:27:08
1,1,0,0,0,0,2014-06-17 19:27:48
1,1,0,0,0,0,2014-06-17 19:28:28
1,1,0,0,0,0,2014-06-17 19:29:08
1,1,0,0,0,0,2014-06-17 19:29:50
1,1,0,0,0,0,2014-06-17 19:30:29
1,1,0,0,0,0,2014-06-17 19:31:09
1,1,0,0,0,0,2014-06-17 19:31:49
1,1,0,0,0,0,2014-06-17 19:32:29
1,1,0,0,0,0,2014-06-17 19:33:13
1,1,0,0,0,0,2014-06-17 19:33:49
1,1,0,0,0,0,2014-06-17 19:34:29
1,1,0,0,0,0,2014-06-17 19:35:09
1,1,0,0,0,0,2014-06-17 19:35:49
1,1,0,0,0,0,2014-06-17 19:36:29
1,1,0,0,0,0,2014-06-17 19:37:09
1,1,0,0,0,0,2014-06-17 19:37:49
1,1,0,0,0,0,2014-06-17 19:38:29
1,1,0,0,0,0,2014-06-17 19:39:09
1,1,0,0,0,0,2014-06-17 19:39:49
1,1,0,0,0,0,2014-06-17 19:40:29
1,1,0,0,0,0,2014-06-17 19:41:09
1,1,0,0,0,0,2014-06-17 19:41:49
1,1,0,0,0,0,2014-06-17 19:42:29
1,1,0,0,0,0,2014-06-17 19:43:09
1,1,0,0,0,0,2014-06-17 19:43:50
1,1,0,0,0,0,2014-06-17 19:44:29
1,1,0,0,0,0,2014-06-17 19:45:09
1,1,0,0,0,0,2014-06-17 19:45:49
1,1,0,0,0,0,2014-06-17 19:46:29
1,1,0,0,0,0,2014-06-17 19:47:09
1,1,0,0,0,0,2014-06-17 19:47:49
1,1,0,0,0,0,2014-06-17 19:48:29
1,1,0,0,0,0,2014-06-17 19:49:09
1,1,0,0,0,0,2014-06-17 19:49:49
1,1,0,0,0,0,2014-06-17 19:50:29
1,1,0,0,0,0,2014-06-17 19:51:09
1,1,0,0,0,0,2014-06-17 19:51:49
1,1,0,0,0,0,2014-06-17 19:52:29
1,1,0,0,0,0,2014-06-17 19:53:09
1,1,0,0,0,0,2014-06-17 19:53:49
1,1,0,0,0,0,2014-06-17 19:54:29
1,1,0,0,0,0,2014-06-17 19:55:09
1,1,0,0,0,0,2014-06-17 19:55:49
1,1,0,0,0,0,2014-06-17 19:56:30
1,1,0,0,0,0,2014-06-17 19:57:09
1,1,0,0,0,0,2014-06-17 19:57:49
1,1,0,0,0,0,2014-06-17 19:58:29
1,1,0,0,0,0,2014-06-17 19:59:09
1,1,0,0,0,0,2014-06-17 19:59:49
1,1,0,0,0,0,2014-06-17 20:00:29
1,1,0,0,0,0,2014-06-17 20:01:09
1,1,0,0,0,0,2014-06-17 20:01:49
1,1,0,0,0,0,2014-06-17 20:02:29
1,1,0,0,0,0,2014-06-17 20:03:09
1,1,0,0,0,0,2014-06-17 20:03:49
1,1,0,0,0,0,2014-06-17 20:04:31
1,1,0,0,0,0,2014-06-17 20:05:08
1,1,0,0,0,0,2014-06-17 20:05:51
1,1,0,0,0,0,2014-06-17 20:06:29
1,1,0,0,0,0,2014-06-17 20:07:09
1,1,0,0,0,0,2014-06-17 20:07:51
1,1,0,0,0,0,2014-06-17 20:08:30
1,1,0,0,0,0,2014-06-17 20:09:09
1,1,0,0,0,0,2014-06-17 20:09:53
1,1,0,0,0,0,2014-06-17 20:10:30
1,1,0,0,0,0,2014-06-17 20:11:11
1,1,0,0,0,0,2014-06-17 20:11:49
1,1,0,0,0,0,2014-06-17 20:12:30
1,1,0,0,0,0,2014-06-17 20:13:10
1,1,0,0,0,0,2014-06-17 20:13:50
1,1,0,0,0,0,2014-06-17 20:14:29
1,1,0,0,0,0,2014-06-17 20:15:09
1,1,0,0,0,0,2014-06-17 20:15:51
1,1,0,0,0,0,2014-06-17 20:16:30
1,1,0,0,0,0,2014-06-17 20:17:10
1,1,0,0,0,0,2014-06-17 20:17:50
1,1,0,0,0,0,2014-06-17 20:18:31
1,1,0,0,0,0,2014-06-17 20:19:09
1,1,0,0,0,0,2014-06-17 20:19:49
1,1,0,0,0,0,2014-06-17 20:20:30
1,1,0,0,0,0,2014-06-17 20:21:10
1,1,0,0,0,0,2014-06-17 20:21:50
1,1,0,0,0,0,2014-06-17 20:22:29
1,1,0,0,0,0,2014-06-17 20:23:09
1,1,0,0,0,0,2014-06-17 20:23:51
1,1,0,0,0,0,2014-06-17 20:24:31
1,1,0,0,0,0,2014-06-17 20:25:09
1,1,0,0,0,0,2014-06-17 20:25:50
1,1,0,0,0,0,2014-06-17 20:26:29
1,1,0,0,0,0,2014-06-17 20:27:18
1,1,0,0,0,0,2014-06-17 20:27:51
1,1,0,0,0,0,2014-06-17 20:28:29
1,1,0,0,0,0,2014-06-17 20:29:11
1,1,0,0,0,0,2014-06-17 20:29:49
1,1,0,0,0,0,2014-06-17 20:30:32
1,1,0,0,0,0,2014-06-17 20:31:09
1,1,0,0,0,0,2014-06-17 20:31:49
1,1,0,0,0,0,2014-06-17 20:32:29
1,1,0,0,0,0,2014-06-17 20:33:09
1,1,0,0,0,0,2014-06-17 20:33:49
1,1,0,0,0,0,2014-06-17 20:34:29
1,1,0,0,0,0,2014-06-17 20:35:13
1,1,0,0,0,0,2014-06-17 20:35:50
1,1,0,0,0,0,2014-06-17 20:36:30
1,1,0,0,0,0,2014-06-17 20:37:11
1,1,0,0,0,0,2014-06-17 20:37:49
1,1,0,0,0,0,2014-06-17 20:38:29
1,1,0,0,0,0,2014-06-17 20:39:09
1,1,0,0,0,0,2014-06-17 20:39:49
